quadrat,project_year,year,month,species_code,count,notes
J9,2006,2006,11,ERRO2,1,NA
J9,2006,2006,11,NAHI,1,NA
J9,2006,2006,11,PAHI5,3,NA
J9,2006,2006,11,UNKAF1,2,NA
J9,2006,2006,11,UNKAF2,2,NA
J9,2011,2011,10,ASNU4,1,NA
J9,2011,2011,10,CHSE7,1,NA
K1,1918,1918,9,ARAD,1,NA
K1,1918,1918,9,BAMU,4,NA
K1,1918,1918,9,ERCI,2,NA
K1,1918,1918,9,KAHI,1,NA
K1,1918,1918,9,PORTU,7,NA
K1,1918,1918,9,TILA2,13,NA
K1,1918,1918,9,TRTE,1,NA
K1,1921,1921,10,DIWI2,1,NA
K1,1921,1921,10,TRTE,1,NA
K1,1922,1922,11,ASNU4,13,NA
K1,1924,1924,10,ARAD,114,NA
K1,1924,1924,10,TRTE,4,NA
K1,1925,1925,11,ARAD,4,NA
K1,1925,1925,11,ASNU4,27,NA
K1,1925,1925,11,TRTE,7,NA
K1,1932,1932,10,IPCO2,1,NA
K1,1932,1932,10,KAHI,3,NA
K1,1933,1933,10,APRA,2,NA
K1,1936,1936,10,APRA,12,NA
K1,1936,1936,10,ASNU4,1,NA
K1,1936,1936,10,GUSP,1,NA
K1,1937,1937,11,APRA,4,NA
K1,1937,1937,11,ASNU4,1,NA
K1,1938,1938,9,ASNU4,1,NA
K1,1938,1938,9,IPCO2,5,NA
K1,1939,1940,1,ASNU4,1,NA
K1,1940,1941,3,ASNU4,2,NA
K1,1941,1942,1,ASNU4,1,NA
K1,1946,1947,2,ASNU4,2,NA
K1,1949,1949,8,KAHI,3,NA
K1,1949,1949,8,TILA2,1,NA
K1,1952,1952,10,TILA2,7,NA
K1,1955,1955,9,APRA,1,NA
K1,1957,1957,8,CHIN2,1,NA
K1,1960,1960,8,GUSP,2,NA
K1,1995,1995,10,AMARA,12,NA
K1,1995,1995,10,POPI3,500,1
K1,2001,2001,10,CHAMA15,500,1
K1,2006,2006,11,CHSE7,19,NA
K1,2006,2006,11,DEPI,11,NA
K1,2006,2006,11,UNKAF1,3,NA
K1,2006,2006,11,UNKAF2,14,NA
K1,2006,2006,11,VEBR,2,NA
K1,2016,2016,11,PECTI,4,NA
K1,2016,2016,11,UNKAF,3,NA
K1,2016,2016,11,VEEN,6,NA
K2,1916,1916,6,CRCR3,2,NA
K2,1917,1917,6,ASNU4,1,NA
K2,1918,1918,9,TILA2,2,NA
K2,1921,1921,10,KAHI,1,NA
K2,1923,1924,5,ASNU4,1,NA
K2,1995,1995,10,BOBA2,1,NA
K2,1995,1995,10,EUPHO,8,NA
K2,2001,2001,11,ERAN4,1,NA
K2,2006,2006,12,CRYPT,1,NA
K2,2006,2006,12,UNKAF,8,NA
K3,1916,1916,9,ARAD,1,NA
K3,1917,1917,6,NAHI,11,NA
K3,1918,1918,9,ARAD,2,NA
K3,1918,1918,9,BOSP,1,NA
K3,1918,1918,9,DIWI2,1,NA
K3,1918,1918,9,PORTU,1,NA
K3,1918,1918,9,TILA2,3,NA
K3,1921,1921,10,DIWI2,2,NA
K3,1921,1921,10,TILA2,5,NA
K3,1922,1922,11,ARAD,1,NA
K3,1922,1922,11,DIWI2,1,NA
K3,1925,1925,11,DIWI2,4,NA
K3,1927,1927,8,LIAU4,1,NA
K3,1932,1932,10,MOCE,2,NA
K3,1933,1933,10,APRA,4,NA
K3,1933,1933,10,HYFL,1,NA
K3,1933,1933,10,LIAU4,1,NA
K3,1934,1934,10,ASNU4,1,NA
K3,1935,1935,6,APRA,1,NA
K3,1935,1935,6,DIWI2,3,NA
K3,1935,1935,11,ASNU4,7,NA
K3,1935,1935,11,LIAU4,4,NA
K3,1935,1935,11,MOCE,2,NA
K3,1935,1935,11,NAHI,72,NA
K3,1936,1936,10,APRA,1,NA
K3,1936,1936,10,ARAD,3,NA
K3,1936,1936,10,ASNU4,8,NA
K3,1936,1936,10,TILA2,2,NA
K3,1936,1936,10,TRTE,1,NA
K3,1937,1937,11,ARAD,3,NA
K3,1937,1937,11,ASNU4,6,NA
K3,1937,1937,11,NAHI,6,NA
K3,1938,1938,9,ARAD,4,NA
K3,1940,1941,3,DIWI2,1,NA
K3,1940,1941,3,LIAU4,1,NA
K3,1943,1943,10,BOSP,2,NA
K3,1944,1944,9,APRA,1,NA
K3,1944,1944,9,BOSP,1,NA
K3,1944,1944,9,LIAU4,1,NA
K3,1945,1945,9,APRA,1,NA
K3,1947,1947,9,APRA,1,NA
K3,1947,1947,9,BOSP,2,NA
K3,1949,1949,9,BOSP,14,NA
K3,1949,1949,9,TILA2,1,NA
K3,1950,1950,11,BOSP,14,NA
K3,1951,1951,8,BOSP,4,NA
K3,1952,1952,10,TILA2,6,NA
K3,1958,1958,9,SATR12,4,NA
K3,1961,1961,9,KAHI,2,NA
K3,1969,1969,8,BOSP,2,NA
K3,1969,1969,8,SATR12,5,NA
K3,1995,1995,10,DIWI2,10,NA
K3,2001,2001,10,ERAB2,1,NA
K3,2006,2006,11,CRYPT,21,NA
K3,2006,2006,11,DEPI,50,1
K3,2006,2006,11,NAHI,3,NA
K3,2016,2016,11,BOBA2,1,NA
K3,2016,2016,11,DIWI2,1,NA
K3,2016,2016,11,TILA2,1,NA
K4,1918,1918,9,DIWI2,1,NA
K4,1919,1919,9,DIWI2,1,NA
K4,1921,1921,10,DIWI2,2,NA
K4,1922,1922,11,DIWI2,2,NA
K4,1935,1935,6,DIWI2,2,NA
K4,1935,1935,11,DIWI2,2,NA
K4,1936,1936,10,DIWI2,2,NA
K4,2006,2007,2,DEPI,100,1
L1,1915,1915,10,CRCR3,2,NA
L1,1918,1919,4,ASNU4,2,NA
L1,1919,1919,9,AMAC2,5,NA
L1,1919,1919,9,TILA2,4,NA
L1,1920,1920,10,AMAC2,8,NA
L1,1923,1923,11,ARAD,1,NA
L1,1923,1923,11,TILA2,1,NA
L1,1923,1923,11,TRTE,39,NA
L1,1924,1924,10,ARAD,1,NA
L1,1924,1924,10,TILA2,3,NA
L1,1924,1924,10,TRTE,22,NA
L1,1925,1925,11,PAHI5,1,NA
L1,1925,1925,11,TILA2,2,NA
L1,1925,1925,11,TRTE,16,NA
L1,1932,1932,11,ERBE2,1,NA
L1,1933,1933,10,SATR12,1,NA
L1,1934,1934,10,TILA2,1,NA
L1,1935,1935,6,ASNU4,1,NA
L1,1935,1935,10,ASNU4,1,NA
L1,1935,1935,10,LIAU4,2,NA
L1,1935,1935,10,NAHI,3,NA
L1,1935,1935,10,TILA2,1,NA
L1,1936,1936,10,ASNU4,3,NA
L1,1936,1936,10,TRTE,1,NA
L1,1937,1937,10,ASNU4,5,NA
L1,1937,1937,10,SATR12,1,NA
L1,1937,1937,10,TRTE,1,NA
L1,1938,1938,9,PAHI5,1,NA
L1,1938,1938,9,PORTU,1,NA
L1,1938,1938,9,SATR12,1,NA
L1,1938,1938,9,TILA2,3,NA
L1,1939,1940,1,ASNU4,3,NA
L1,1939,1940,1,BAMU,65,NA
L1,1939,1940,1,BOSP,1,NA
L1,1939,1940,1,DIWI2,2,NA
L1,1940,1941,4,ASNU4,1,NA
L1,1943,1943,10,TILA2,1,NA
L1,1944,1944,9,TILA2,1,NA
L1,1949,1949,8,TILA2,4,NA
L1,1951,1951,8,BAMU,3,NA
L1,1952,1952,10,SATR12,1,NA
L1,1969,1969,9,SATR12,4,NA
L1,1969,1969,9,TILA2,1,NA
L1,1995,1995,10,BOBA2,1,NA
L1,1995,1995,10,UNKAF,1,NA
L1,2006,2006,11,CRYPT,1,NA
L1,2006,2006,11,DEPI,3,NA
L1,2006,2006,11,NAHI,1,NA
L1,2016,2016,10,CHMI7,1,NA
L1,2016,2016,10,PEPA2,9,NA
L1,2016,2016,10,TILA2,1,NA
L1,2016,2016,10,VEEN,1,NA
L2,1915,1915,7,PORTU,6,NA
L2,1915,1915,10,PAHI5,1,NA
L2,1918,1918,9,KAHI,2,NA
L2,1918,1918,9,PAHI5,1,NA
L2,1918,1918,9,TILA2,2,NA
L2,1920,1920,7,ARAD,1,NA
L2,1920,1920,7,NAHI,2,NA
L2,1923,1923,10,KAHI,1,NA
L2,1923,1923,10,LIAU4,1,NA
L2,1923,1923,10,MUSQ3,1,NA
L2,1923,1923,10,TILA2,3,NA
L2,1924,1924,10,TRTE,1,NA
L2,1925,1925,11,PAHI5,1,NA
L2,1925,1925,11,TILA2,1,NA
L2,1925,1925,11,TRTE,3,NA
L2,1928,1928,8,DIWI2,1,NA
L2,1929,1929,9,DIWI2,1,NA
L2,1935,1935,10,ASNU4,60,NA
L2,1935,1935,10,NAHI,1,NA
L2,1935,1935,10,TILA2,1,NA
L2,1936,1936,10,ASNU4,34,NA
L2,1936,1936,10,BAMU,1,NA
L2,1936,1936,10,LIAU4,1,NA
L2,1937,1937,10,ASNU4,59,NA
L2,1937,1937,10,DIWI2,1,NA
L2,1937,1937,10,LIAU4,2,NA
L2,1937,1937,10,TILA2,1,NA
L2,1938,1938,9,ARAD,1,NA
L2,1938,1938,9,BAMU,1,NA
L2,1938,1938,9,TILA2,2,NA
L2,1939,1940,1,ASNU4,25,NA
L2,1939,1940,1,BAMU,10,NA
L2,1939,1940,1,LIAU4,5,NA
L2,1940,1941,4,ASNU4,12,NA
L2,1940,1941,4,BAMU,1,NA
L2,1940,1941,4,LIAU4,2,NA
L2,1943,1943,10,BOSP,1,NA
L2,1949,1949,8,TILA2,4,NA
L2,1952,1952,10,TILA2,2,NA
L2,1968,1968,8,SATR12,86,NA
L2,1995,1995,10,BOSP,1,NA
L2,1995,1995,10,LIAU4,1,NA
L2,1995,1995,10,MUSQ3,3,NA
L2,1995,1995,10,PEPA2,2,NA
L2,1995,1995,10,POPI3,4,NA
L2,1995,1995,10,TILA2,2,NA
L2,2001,2001,10,DIWI2,1,NA
L2,2001,2001,10,ERRO2,1,NA
L2,2001,2001,10,LIAU4,1,NA
L2,2011,2011,11,TILA2,2,NA
L3,1935,1935,10,ASNU4,1,NA
L3,1936,1936,10,ASNU4,1,NA
L3,1949,1949,8,ASNU4,2,NA
L3,2006,2006,11,OEAL,2,NA
L3,2011,2011,11,CHSE7,2,NA
L3,2016,2016,10,CHSE7,1,NA
L3A,1936,1936,10,ASNU4,2,NA
L3A,2006,2006,11,DEPI,1,NA
L3A,2006,2006,11,UNKAF,1,NA
L4,1918,1918,9,HYOD,5,NA
L4,1923,1923,10,KAHI,1,NA
L4,2006,2006,11,DEPI,1,NA
L4,2006,2006,11,OEPR,50,1
L5,1919,1919,7,BAMU,1,NA
M5,1918,1919,4,LIAU4,1,NA
M5,1927,1927,11,TILA2,2,NA
M5,1937,1938,1,CHIN2,6,NA
M5,1937,1938,1,LEDE,86,NA
M5,1938,1938,9,BOSP,2,NA
M5,1938,1938,9,TILA2,2,NA
M5,1939,1940,1,PORTU,3,NA
M5,1940,1941,2,ASNU4,2,NA
M5,1943,1944,5,CHIN2,6,NA
M5,1943,1944,5,LEDE,24,NA
M5,1944,1945,3,CHIN2,13,NA
M5,1944,1945,3,LEDE,4,NA
M5,1945,1945,9,CHIN2,3,NA
M5,1947,1947,9,CHIN2,1,NA
M5,1947,1947,9,TILA2,1,NA
M5,1968,1968,8,CHIN2,5,NA
M5,1968,1968,8,COAM8,2,NA
M5,1979,1980,1,BAMU,1,NA
M5,1995,1995,10,DIWI2,2,NA
M5,2006,2006,11,ASNU4,1,NA
M5,2006,2006,11,CRYPT,4,NA
M5,2006,2006,11,DEPI,7,NA
M5,2006,2006,11,ERAB2,4,NA
M5,2006,2006,11,NAHI,2,NA
M5,2006,2006,11,PEPA2,1,NA
M5,2011,2012,1,BOUTE,3,NA
M5,2011,2012,1,CRYPT,50,1
M5,2011,2012,1,ERTR8,8,NA
M5,2011,2012,1,PEPA2,7,NA
M5,2011,2012,1,TILA2,6,NA
M5,2016,2016,9,BOBA2,1,NA
M5,2016,2016,9,CHSE7,10,NA
M5,2016,2016,9,ERTR8,1,NA
M5,2016,2016,9,PEPA2,43,NA
M5,2016,2016,9,POHA5,1,NA
M5,2016,2016,9,TILA2,3,NA
M6,1916,1916,9,APRA,6,NA
M6,1916,1916,9,ASNU4,2,NA
M6,1918,1919,4,LIAU4,23,NA
M6,1924,1924,11,CHENO,2,NA
M6,1925,1925,10,PAHI5,1,NA
M6,1934,1934,11,ARAD,1,NA
M6,1937,1938,1,LEDE,50,NA
M6,1939,1940,1,PORTU,1,NA
M6,1942,1943,4,ARAD,45,NA
M6,1943,1944,5,CHIN2,6,NA
M6,1943,1944,5,LEDE,20,NA
M6,1944,1945,3,LEDE,4,NA
M6,1945,1945,9,CHIN2,8,NA
M6,1947,1947,9,CHIN2,13,NA
M6,1976,1976,8,CHLE4,4,NA
M6,1979,1980,1,CRCR3,1,NA
M6,1995,1995,10,PEAN,1,NA
M6,2006,2006,11,DEPI,57,NA
M6,2006,2006,11,ERAB2,12,NA
M6,2006,2006,11,NAHI,2,NA
M6,2011,2012,1,BOUTE,5,NA
M6,2011,2012,1,ERTR8,10,NA
M6,2011,2012,1,PEPA2,10,NA
M6,2011,2012,1,UNKAF,1,NA
M6,2016,2016,9,BOAR,1,NA
M6,2016,2016,9,CHSE7,1,NA
M6,2016,2016,9,PEAN,83,NA
M6,2016,2016,9,TILA2,2,NA
M6,2016,2016,9,VEEN,2,NA
MG1,2006,2006,11,ASNU4,1,NA
MG1,2006,2006,11,OEPR,3,NA
MG1,2006,2006,11,SATR12,2,NA
MG2,2006,2006,11,CRYPT,25,NA
MG2,2006,2006,11,OEPR,8,NA
MG2,2011,2012,1,CHSE7,1,1
MG3,1995,1995,10,EUPHO,2,NA
MG3,1995,1995,10,LEGO,21,NA
MG3,1995,1995,10,PORTU,11,NA
MG3,1995,1995,10,UNKAF,2,NA
MG3,2006,2006,11,DEPI,9,NA
MG3,2006,2006,11,OEAL,38,NA
MG3,2006,2006,11,OEPR,2,NA
MG4,1995,1995,10,EUPHO,2,NA
MG4,2006,2006,11,DEPI,50,1
MG4,2006,2006,11,OEPR,3,NA
MG4,2006,2006,11,UNKAF,4,NA
MG4,2016,2016,10,EUDA5,4,NA
MG4,2016,2016,10,VEEN,1,NA
MG5,2006,2006,11,CHSE7,5,NA
MG5,2006,2006,11,DEPI,17,NA
MG5,2006,2006,11,NAHI,1,NA
MG5,2006,2006,11,OEPR,5,NA
MG5,2016,2016,10,IPCO2,2,NA
MG5,2016,2016,10,SAAB,1,NA
MG6,1995,1995,10,GUSP,1,NA
MG6,2001,2001,11,ERIOG,2,NA
MG6,2001,2001,11,TILA2,1,NA
MG6,2006,2006,11,ASNU4,5,NA
MG6,2006,2006,11,CRYPT,2,NA
MG6,2006,2006,11,TILA2,2,NA
MG6,2006,2006,11,UNKAF,2,NA
MG6,2011,2012,1,BOBA2,9,NA
MG6,2011,2012,1,CHSE6,2,NA
MG6,2011,2012,1,TILA2,8,NA
MG6,2016,2016,10,BOBA2,12,NA
MG6,2016,2016,10,TILA2,1,NA
MG7,1995,1995,10,ARAD,3,NA
MG7,1995,1995,10,EUPHO,1,NA
MG7,1995,1995,10,UNKAF1,1,NA
MG7,1995,1995,10,UNKAF2,1,NA
MG7,2006,2006,11,BOBA2,2,NA
MG7,2006,2006,11,UNKAF,1,NA
MG7,2016,2016,10,ARAD,2,NA
MG7,2016,2016,10,BOBA2,8,NA
MG7,2016,2016,10,SAAB,2,NA
MG7,2016,2016,10,SCAR,14,NA
N1,1927,1927,8,BAMU,1,NA
N1,1929,1929,10,BAMU,5,NA
N1,1932,1932,10,BAMU,1,NA
N1,1933,1933,10,BAMU,3,NA
N1,1939,1939,12,BAMU,6,NA
N1,1940,1941,2,BAMU,1,NA
N1,1941,1942,1,BAMU,4,NA
N1,1944,1944,9,ERAB2,7,NA
N1,1958,1958,9,BAMU,3,NA
N1,1979,1980,1,BAMU,4,NA
N1,1995,1995,10,EUPHO,1,NA
N1,1995,1995,10,UNKAF1,1,NA
N1,1995,1995,10,UNKAF2,1,NA
N1,2001,2001,11,BAMU,1,NA
N1,2001,2001,11,ERAB2,6,NA
N1,2006,2006,12,ALCH,7,NA
N1,2006,2006,12,ASNU4,11,NA
N1,2006,2006,12,BAMU,16,NA
N1,2006,2006,12,CRYPT,5,NA
N1,2006,2006,12,LEGO,1,NA
N1,2006,2006,12,NAHI,3,NA
N1,2006,2006,12,OEPR,1,NA
N3,1917,1917,6,BAMU,1,NA
N3,1917,1917,6,HYFL,9,NA
N3,1917,1917,10,ASNU4,2,NA
N3,1917,1917,10,HYFL,2,NA
N3,1919,1919,6,BAMU,2,NA
N3,1919,1919,6,HYFL,2,NA
N3,1919,1919,12,BAMU,1,NA
N3,1920,1920,7,DIWI2,2,NA
N3,1921,1921,10,DIWI2,1,NA
N3,1936,1936,10,IPCO2,1,NA
N3,1937,1937,10,DIWI2,12,NA
N3,1939,1939,12,BAMU,1,NA
N3,1939,1939,12,DIWI2,2,NA
N3,1941,1942,1,DIWI2,1,NA
N3,1942,1942,10,HYFL,2,NA
N3,1977,1977,7,BAMU,8,NA
N3,1977,1977,7,DIWI2,22,NA
N3,1979,1980,1,BAMU,11,NA
N3,2001,2001,11,BOBA2,1,NA
N3,2001,2001,11,PEPA2,2,NA
N3,2006,2006,12,ASNU4,2,NA
N3,2006,2006,12,BOBA2,2,NA
N3,2006,2006,12,CRYPT,17,NA
N3,2006,2006,12,DIWI2,15,NA
N3,2006,2006,12,NAHI,2,NA
N3,2006,2006,12,POPI3,2,NA
N3,2016,2016,12,ARAD,28,NA
N3,2016,2016,12,BOBA2,7,NA
N3,2016,2016,12,MOCE,3,NA
N3,2016,2016,12,PANIC,2,NA
N3,2016,2016,12,PECTI,9,NA
N3,2016,2016,12,TILA2,3,NA
N3A,1939,1939,12,BAMU,1,NA
N3A,1940,1941,2,BAMU,1,NA
N3A,1977,1977,7,BAMU,17,NA
N3A,1978,1978,9,DIWI2,1,NA
N3A,1979,1980,1,BAMU,6,NA
N3A,1995,1995,10,ARAD,4,NA
N3A,1995,1995,10,BOBA2,20,NA
N3A,1995,1995,10,EUPHO,5,NA
N3A,1995,1995,10,POPI3,7,NA
N3A,2006,2006,12,ASNU4,2,NA
N3A,2006,2006,12,CRYPT,2,NA
N3A,2006,2006,12,DIWI2,1,NA
N3A,2006,2006,12,LIAU4,1,NA
N3A,2006,2006,12,NAHI,6,NA
N3A,2006,2006,12,PHACE,1,NA
N3A,2006,2006,12,POPI3,1,NA
N3A,2006,2006,12,TILA2,1,NA
N3A,2011,2012,2,CHSE7,1,NA
N3A,2011,2012,2,TILA2,1,NA
N4,1927,1927,8,BAMU,1,NA
N4,1929,1929,10,BAMU,13,NA
N4,1931,1931,10,BAMU,3,NA
N4,1933,1933,10,BAMU,2,NA
N4,1939,1939,12,BAMU,5,NA
N4,1955,1955,9,BAMU,1,NA
N4,1979,1980,1,BAMU,3,NA
N4,1995,1995,10,CRYPT,16,NA
N4,1995,1995,10,ERRO2,2,NA
N4,1995,1995,10,TILA2,1,NA
N4,2001,2001,11,ERAB2,3,NA
N4,2006,2006,12,BAMU,1,NA
N4,2006,2006,12,CHSE7,1,NA
N4,2006,2006,12,CRYPT,1,NA
N4,2006,2006,12,NAHI,2,NA
N4,2006,2006,12,UNKAF,1,NA
N4,2011,2011,9,TILA2,1,NA
N5,1922,1922,10,DIWI2,1,NA
N5,1928,1928,9,BAMU,1,NA
N5,1929,1929,10,BAMU,1,NA
N5,1936,1936,10,BAMU,1,NA
N5,1939,1939,12,BAMU,4,NA
N5,1940,1941,2,BAMU,3,NA
N5,1944,1944,9,BAMU,1,NA
N5,1944,1944,9,ERAB2,12,NA
N5,1949,1949,8,BAMU,1,NA
N5,1959,1959,8,CIOC2,1,NA
N5,1965,1965,9,CIOC2,1,NA
N5,1966,1966,10,CIOC2,1,NA
N5,1966,1966,10,ERAB2,2,NA
N5,1968,1968,8,BAMU,3,NA
N5,1968,1968,8,CIOC2,1,NA
N5,1970,1970,8,BAMU,3,NA
N5,1970,1970,8,CIOC2,11,NA
N5,1977,1977,8,BAMU,12,NA
N5,1979,1980,1,BAMU,5,NA
N5,1995,1995,10,TILA2,1,NA
N5,2006,2006,12,AMARA,3,NA
N5,2006,2006,12,CRYPT,50,1
N5,2006,2006,12,NAHI,3,NA
N5,2006,2006,12,UNKAF,6,NA
N6,1919,1919,5,BAMU,2,NA
N6,1939,1939,12,BAMU,4,NA
N6,1940,1941,2,BAMU,2,NA
N6,1944,1944,9,ERAB2,2,NA
N6,1966,1966,10,DIWI2,1,NA
N6,1995,1995,10,EUPHO,3,NA
N6,1995,1995,10,KALLS,1,NA
N6,1995,1995,10,UNKAF,2,NA
N6,2006,2006,12,ASNU4,8,NA
N6,2006,2006,12,CHSE7,2,NA
N6,2006,2006,12,CRYPT,6,NA
N6,2006,2006,12,PAHI5,3,NA
N6,2006,2006,12,UNKAF,4,NA
N6,2011,2012,2,PEPA2,1,NA
N6,2011,2012,2,TILA2,2,NA
P1,1995,1995,10,PORTU,13,NA
P1,2006,2006,12,LACO13,1,NA
P2,1995,1995,10,PORTU,4,NA
P2,1995,1995,10,UNKAF,1,NA
P2,2006,2006,12,CHGL13,3,NA
P2,2006,2006,12,DEPI,6,NA
P2,2006,2006,12,PAHI5,6,NA
P2,2006,2006,12,UNKAF1,6,NA
P2,2006,2006,12,UNKAF2,50,1
P2,2016,2016,12,DEPI,4,NA
P3,2006,2006,12,CHSE7,2,NA
P3,2006,2006,12,DEPI,38,NA
P3,2006,2006,12,LACO13,25,NA
P3,2006,2006,12,UNKAF,3,NA
P4,1995,1995,10,EUPHO,12,NA
P4,2006,2006,12,CHSE6,2,NA
P4,2006,2006,12,DEPI,5,NA
P4,2006,2006,12,LACO13,50,1
P5,2006,2006,12,DEPI,1,NA
P5,2006,2006,12,LACO13,15,NA
P5,2011,2012,1,DEPI,20,1
PBR1,1995,1995,10,BOAR,2,NA
PBR1,1995,1995,10,BOBA2,3,NA
PBR1,1995,1995,10,MUSQ3,1,NA
PBR1,1995,1995,10,PEPA2,5,NA
PBR1,1995,1995,10,POPI3,1,NA
PBR1,1995,1995,10,SATR12,1,NA
PBR1,1995,1995,10,TILA2,6,NA
PBR1,2006,2006,11,BAMU,1,NA
PBR1,2006,2006,11,BOBA2,1,NA
PBR1,2006,2006,11,CRYPT,1,NA
PBR1,2006,2006,11,DEPI,1,NA
PBR1,2006,2006,11,NAHI,2,NA
PBR1,2016,2016,12,ARAD,2,NA
PBR1,2016,2016,12,BOSP,2,NA
PBR1,2016,2016,12,PECTI,18,NA
PBR2,1995,1995,10,BOBA2,17,NA
PBR2,1995,1995,10,POOL,13,NA
PBR2,1995,1995,10,POPI3,4,NA
PBR2,1995,1995,10,SATR12,6,NA
PBR2,2006,2006,11,BAMU,6,NA
PBR2,2006,2006,11,BOBA2,2,NA
PBR2,2006,2006,11,DIWI2,4,NA
PBR2,2006,2006,11,NAHI,1,NA
PBR2,2006,2006,11,POPI3,15,NA
PBR2,2016,2016,12,AMARA,5,NA
PBR2,2016,2016,12,ARAD,4,NA
PBR2,2016,2016,12,BOBA2,11,NA
PBR2,2016,2016,12,BOSP,6,NA
PBR2,2016,2016,12,PECTI,34,NA
PBR2,2016,2016,12,TILA2,3,NA
PBR3,2006,2007,3,DEPI,12,NA
PBR3,2006,2007,3,DIWI2,1,NA
PBR3,2006,2007,3,SATR12,15,NA
PBR4,2006,2007,3,NAHI,3,NA
PBR4,2006,2007,3,UNKAF,1,NA
PSG1,2006,2007,2,DEPI,1,NA
PSG1,2006,2007,2,DIWI2,2,NA
PSG10,2006,2006,12,CRYPT,4,NA
PSG10,2006,2006,12,DIWI2,1,NA
PSG10,2006,2006,12,UNKAF,6,NA
PSG11,2006,2006,12,BAMU,1,NA
PSG11,2006,2006,12,CRYPT,14,NA
PSG11,2006,2006,12,DEPI,2,NA
PSG11,2006,2006,12,DIWI2,3,NA
PSG11,2006,2006,12,LIVE2,3,NA
PSG11,2006,2006,12,UNKAF,1,NA
PSG11,2011,2012,1,PEPA2,1,NA
PSG11,2011,2012,1,TILA2,3,NA
PSG11,2016,2016,10,BOBA2,6,NA
PSG11,2016,2016,10,MUSQ3,6,NA
PSG11,2016,2016,10,PECTI,3,NA
PSG11,2016,2016,10,TILA2,25,NA
PSG12,2006,2006,12,CRYPT,7,NA
PSG12,2006,2006,12,DEPI,47,NA
PSG12,2006,2006,12,NAHI,3,NA
PSG12,2006,2006,12,UNKAF,4,NA
PSG13,2006,2006,12,DEPI,9,NA
PSG13,2006,2006,12,NAHI,3,NA
PSG13,2006,2006,12,UNKAF,6,NA
PSG14,2006,2006,12,CRYPT,1,NA
PSG14,2006,2006,12,UNKAF,16,NA
PSG14,2016,2016,11,KAHI,1,1
PSG2,2006,2006,12,CRYPT,1,NA
PSG2,2006,2006,12,LIVE2,1,NA
PSG2,2006,2006,12,NAHI,5,NA
PSG2,2006,2006,12,UNKAF,1,NA
PSG3,2006,2006,12,CRYPT,12,NA
PSG3,2006,2006,12,DEPI,2,NA
PSG3,2006,2006,12,DIWI2,9,NA
PSG3,2006,2006,12,LIVE2,1,NA
PSG3,2006,2006,12,UNKAF,5,NA
PSG4,2006,2006,12,BOBA2,2,NA
PSG4,2006,2006,12,CRYPT,8,NA
PSG4,2006,2006,12,LIVE2,1,NA
PSG4,2006,2006,12,NAHI,2,NA
PSG4,2006,2006,12,UNKAF,1,NA
PSG5,2006,2006,12,ASNU4,1,NA
PSG5,2006,2006,12,BOBA2,1,NA
PSG5,2006,2006,12,CRYPT,3,NA
PSG5,2006,2006,12,LIVE2,2,NA
PSG5,2006,2006,12,NAHI,4,NA
PSG5,2006,2006,12,UNKAF,7,NA
PSG5,2011,2012,1,CHSE6,1,NA
PSG6,2006,2006,12,CRYPT,30,1
PSG6,2006,2006,12,DEPI,30,1
PSG6,2006,2006,12,DIWI2,2,NA
PSG6,2006,2006,12,NAHI,4,NA
PSG6,2006,2006,12,UNKAF,12,NA
PSG6,2016,2016,10,BOBA2,3,NA
PSG6,2016,2016,10,CHSE7,1,NA
PSG8,2006,2006,12,CRYPT,7,NA
PSG8,2006,2006,12,DEPI,30,1
PSG8,2006,2006,12,DIWI2,4,NA
PSG8,2016,2016,10,MUSQ3,1,NA
PSG8,2016,2016,10,TILA2,1,NA
PSG9,2006,2006,12,CRYPT,1,NA
PSG9,2006,2006,12,DEPI,10,NA
PSG9,2006,2006,12,NAHI,2,NA
PSG9,2006,2006,12,UNKAF,7,NA
R1,1922,1922,10,ASNU4,1,NA
R1,1922,1922,10,BAMU,1,NA
R1,1939,1939,12,BAMU,3,NA
R1,1940,1941,3,BAMU,2,NA
R1,1977,1977,7,BAMU,4,NA
R1,1978,1978,8,BAMU,7,NA
R1,1995,1995,10,EUPHO,3,NA
R1,2006,2006,11,ALCH,6,NA
R1,2006,2006,11,ASNU4,3,NA
R1,2006,2006,11,CHSE6,1,NA
R1,2006,2006,11,SATR12,2,NA
R1,2006,2006,11,UNKAF,1,NA
R2,1920,1920,10,BAMU,2,NA
R2,1922,1922,10,DIWI2,1,NA
R2,1923,1923,11,BAMU,1,NA
R2,1939,1939,12,BAMU,7,NA
R2,1940,1941,3,BAMU,3,NA
R2,1977,1977,7,BAMU,1,NA
R2,1979,1980,1,DIWI2,3,NA
R2,1995,1995,10,BOBA2,2,NA
R2,1995,1995,10,EUPHO,18,NA
R2,1995,1995,10,PAHI5,1,NA
R2,2006,2006,12,ASNU4,1,NA
R2,2006,2006,12,CRYPT,11,NA
R2,2006,2006,12,NAHI,6,NA
R2,2006,2006,12,PAHI5,1,NA
R2,2006,2006,12,TILA2,2,NA
R2,2011,2011,10,TILA2,2,NA
R2,2016,2016,10,BOBA2,2,NA
R2,2016,2016,10,CHSE7,2,NA
R3,1919,1919,12,BAMU,1,NA
R3,1939,1939,12,BAMU,7,NA
