id	product_id	product	tags	triplicate_1_sample_id	triplicate_2_sample_id	lot_no	manufacturing_date	expiration_date	collected_on	collected_at	collection_notes	blinded_name	blinded_photo	shipped_on	shipped_in	shipment_type	arrived_at_lab_on	analysis_method_phthalates	analysis_method_bisphenols	DEHP_equivalents_ng_g	DEHP_ng_g	DBP_ng_g	BBP_ng_g	DINP_ng_g	DIDP_ng_g	DEP_ng_g	DMP_ng_g	DIBP_ng_g	DNHP_ng_g	DCHP_ng_g	DNOP_ng_g	BPA_ng_g	BPS_ng_g	BPF_ng_g	DEHT_ng_g	DEHA_ng_g	DINCH_ng_g	DIDA_ng_g	DEHP_equivalents_percentile_ng_g	DEHP_percentile_ng_g	DBP_percentile_ng_g	BBP_percentile_ng_g	DINP_percentile_ng_g	DIDP_percentile_ng_g	DEP_percentile_ng_g	DMP_percentile_ng_g	DIBP_percentile_ng_g	DNHP_percentile_ng_g	DCHP_percentile_ng_g	DNOP_percentile_ng_g	BPA_percentile_ng_g	BPS_percentile_ng_g	BPF_percentile_ng_g	DEHT_percentile_ng_g	DEHA_percentile_ng_g	DINCH_percentile_ng_g	DIDA_percentile_ng_g	serving_size_g	DEHP_equivalents_ng_serving	DEHP_ng_serving	DBP_ng_serving	BBP_ng_serving	DINP_ng_serving	DIDP_ng_serving	DEP_ng_serving	DMP_ng_serving	DIBP_ng_serving	DNHP_ng_serving	DCHP_ng_serving	DNOP_ng_serving	BPA_ng_serving	BPS_ng_serving	BPF_ng_serving	DEHT_ng_serving	DEHA_ng_serving	DINCH_ng_serving	DIDA_ng_serving	DEHP_equivalents_percentile_ng_serving	DEHP_percentile_ng_serving	DBP_percentile_ng_serving	BBP_percentile_ng_serving	DINP_percentile_ng_serving	DIDP_percentile_ng_serving	DEP_percentile_ng_serving	DMP_percentile_ng_serving	DIBP_percentile_ng_serving	DNHP_percentile_ng_serving	DCHP_percentile_ng_serving	DNOP_percentile_ng_serving	BPA_percentile_ng_serving	BPS_percentile_ng_serving	BPF_percentile_ng_serving	DEHT_percentile_ng_serving	DEHA_percentile_ng_serving	DINCH_percentile_ng_serving	DIDA_percentile_ng_serving	DEHP_equivalents_percent_tdi_14_kg_epa	DEHP_percent_tdi_14_kg_epa	DBP_percent_tdi_14_kg_epa	BBP_percent_tdi_14_kg_epa	DINP_percent_tdi_14_kg_epa	DIDP_percent_tdi_14_kg_epa	DEP_percent_tdi_14_kg_epa	DMP_percent_tdi_14_kg_epa	DIBP_percent_tdi_14_kg_epa	DNHP_percent_tdi_14_kg_epa	DCHP_percent_tdi_14_kg_epa	DNOP_percent_tdi_14_kg_epa	BPA_percent_tdi_14_kg_epa	BPS_percent_tdi_14_kg_epa	BPF_percent_tdi_14_kg_epa	DEHT_percent_tdi_14_kg_epa	DEHA_percent_tdi_14_kg_epa	DINCH_percent_tdi_14_kg_epa	DIDA_percent_tdi_14_kg_epa	DEHP_equivalents_percent_tdi_70_kg_epa	DEHP_percent_tdi_70_kg_epa	DBP_percent_tdi_70_kg_epa	BBP_percent_tdi_70_kg_epa	DINP_percent_tdi_70_kg_epa	DIDP_percent_tdi_70_kg_epa	DEP_percent_tdi_70_kg_epa	DMP_percent_tdi_70_kg_epa	DIBP_percent_tdi_70_kg_epa	DNHP_percent_tdi_70_kg_epa	DCHP_percent_tdi_70_kg_epa	DNOP_percent_tdi_70_kg_epa	BPA_percent_tdi_70_kg_epa	BPS_percent_tdi_70_kg_epa	BPF_percent_tdi_70_kg_epa	DEHT_percent_tdi_70_kg_epa	DEHA_percent_tdi_70_kg_epa	DINCH_percent_tdi_70_kg_epa	DIDA_percent_tdi_70_kg_epa	DEHP_equivalents_percent_tdi_14_kg_efsa	DEHP_percent_tdi_14_kg_efsa	DBP_percent_tdi_14_kg_efsa	BBP_percent_tdi_14_kg_efsa	DINP_percent_tdi_14_kg_efsa	DIDP_percent_tdi_14_kg_efsa	DEP_percent_tdi_14_kg_efsa	DMP_percent_tdi_14_kg_efsa	DIBP_percent_tdi_14_kg_efsa	DNHP_percent_tdi_14_kg_efsa	DCHP_percent_tdi_14_kg_efsa	DNOP_percent_tdi_14_kg_efsa	BPA_percent_tdi_14_kg_efsa	BPS_percent_tdi_14_kg_efsa	BPF_percent_tdi_14_kg_efsa	DEHT_percent_tdi_14_kg_efsa	DEHA_percent_tdi_14_kg_efsa	DINCH_percent_tdi_14_kg_efsa	DIDA_percent_tdi_14_kg_efsa	DEHP_equivalents_percent_tdi_70_kg_efsa	DEHP_percent_tdi_70_kg_efsa	DBP_percent_tdi_70_kg_efsa	BBP_percent_tdi_70_kg_efsa	DINP_percent_tdi_70_kg_efsa	DIDP_percent_tdi_70_kg_efsa	DEP_percent_tdi_70_kg_efsa	DMP_percent_tdi_70_kg_efsa	DIBP_percent_tdi_70_kg_efsa	DNHP_percent_tdi_70_kg_efsa	DCHP_percent_tdi_70_kg_efsa	DNOP_percent_tdi_70_kg_efsa	BPA_percent_tdi_70_kg_efsa	BPS_percent_tdi_70_kg_efsa	BPF_percent_tdi_70_kg_efsa	DEHT_percent_tdi_70_kg_efsa	DEHA_percent_tdi_70_kg_efsa	DINCH_percent_tdi_70_kg_efsa	DIDA_percent_tdi_70_kg_efsa
7181602	82	Good Farms Organic Strawberries	produce,fruits,groceries,organic						2024-07-17	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Strawberry		2024-07-18	Original packaging inside Ziploc bag	UPS Overnight	2024-07-19	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<10	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	30	<10	<1	<100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	11	<LOQ	<LOQ	<LOQ	140	<LOQ	<1400	<1400	<700	<140	<14000	<1400	<700	<1400	<140	<1400	<140	<140	<140	<140	4200	<1400	<140	<14000	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	23	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.03	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.006	<LOQ	<LOQ	NO TDI
7181801	142	RXBAR 10g Protein Bar Blueberry Cashew Butter	snacks,groceries			BMBB1 02:36		2024-12-05	2024-07-18	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Nut protein bar		2024-07-18	Original packaging	UPS Overnight	2024-07-19	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	710	380	66	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	150	10	<1	<100	91	92	85	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	65	3	<LOQ	<LOQ	52	36920	19760	3432	<260	<52	<5200	<520	<260	<520	<52	<520	<52	<52	<52	<52	7800	520	<52	<5200	89	96	56	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	39	18	<LOQ	<LOQ	NO RfD	7.1	0.2	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.006	NO RfD	NO RfD	NO RfD	1.4	0.05	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.001	NO RfD	NO RfD	5.3	2.8	2.5	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.06	0.01	<LOQ	NO TDI	1.1	0.6	0.5	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.01	0.002	<LOQ	NO TDI
7181802	236	RXBAR 12g Protein Bar Blueberry	snacks,groceries			BEAC1 0823		2024-12-04	2024-07-18	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Nut protein bar		2024-07-18	Original packaging	UPS Overnight	2024-07-19	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	745	390	71	<5	<1	<100	<10	<5	<10	<1	<10	<1	2.2	<1	<1	160	10	<1	<100	91	93	87	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	52	<LOQ	<LOQ	68	3	<LOQ	<LOQ	52	38740	20280	3692	<260	<52	<5200	<520	<260	<520	<52	<520	<52	114.4	<52	<52	8320	520	<52	<5200	91	97	60	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	15	<LOQ	<LOQ	42	18	<LOQ	<LOQ	NO RfD	7.2	0.3	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	0.02	NO RfD	NO RfD	NO RfD	0.006	NO RfD	NO RfD	NO RfD	1.4	0.05	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	0.003	NO RfD	NO RfD	NO RfD	0.001	NO RfD	NO RfD	5.5	2.9	2.6	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	4085.7	NO TDI	NO TDI	0.06	0.01	<LOQ	NO TDI	1.1	0.6	0.5	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	817.1	NO TDI	NO TDI	0.01	0.002	<LOQ	NO TDI
7181803	149	RXBAR 12g Protein Bar Strawberry	snacks,groceries			BEBC1 00:51		2025-03-04	2024-07-18	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Nut protein bar		2024-07-18	Original packaging	UPS Overnight	2024-07-19	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	1170	570	120	<5	<1	<100	<10	<5	12	<1	<10	<1	1.9	<1	<1	160	<10	<1	<100	93	95	91	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	29	<LOQ	<LOQ	<LOQ	41	<LOQ	<LOQ	68	<LOQ	<LOQ	<LOQ	52	60840	29640	6240	<260	<52	<5200	<520	<260	624	<52	<520	<52	98.8	<52	<52	8320	<520	<52	<5200	98	99	84	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	52	<LOQ	<LOQ	<LOQ	12	<LOQ	<LOQ	42	<LOQ	<LOQ	<LOQ	NO RfD	10.6	0.4	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	0.01	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	2.1	0.09	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	0.003	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	8.7	4.2	4.5	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	3528.6	NO TDI	NO TDI	0.06	<LOQ	<LOQ	NO TDI	1.7	0.8	0.9	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	705.7	NO TDI	NO TDI	0.01	<LOQ	<LOQ	NO TDI
7182001	11	Whole Foods Boneless Skinless Chicken Breast	meat,chicken,groceries,poultry					2024-07-25	2024-07-17	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Chicken		2024-07-18	Original packaging inside Ziploc bag	UPS Overnight	2024-07-19	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	80	10	14	<5	<1	<100	<10	8.7	<10	<1	<10	<1	<1	<1	<1	<50	<10	<1	<100	45	1	20	<LOQ	<LOQ	<LOQ	<LOQ	46	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	112	8960	1120	1568	<560	<112	<11200	<1120	974.4	<1120	<112	<1120	<112	<112	<112	<112	<5600	<1120	<112	<11200	58	21	41	<LOQ	<LOQ	<LOQ	<LOQ	66	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	0.4	0.1	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.08	0.02	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	1.3	0.2	1.1	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	0.3	0.03	0.2	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
7182002	11	Whole Foods Boneless Skinless Chicken Breast	meat,chicken,groceries,poultry					2024-07-23	2024-07-17	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Chicken		2024-07-18	Original packaging inside Ziploc bag	UPS Overnight	2024-07-19	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	72	12	12	<5	<1	<100	<10	5.9	10	<1	<10	<1	<1	<1	<1	35	<10	<1	<100	42	10	12	<LOQ	<LOQ	<LOQ	<LOQ	16	2	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	14	<LOQ	<LOQ	<LOQ	112	8064	1344	1344	<560	<112	<11200	<1120	660.8	1120	<112	<1120	<112	<112	<112	<112	3920	<1120	<112	<11200	56	27	37	<LOQ	<LOQ	<LOQ	<LOQ	57	59	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	21	<LOQ	<LOQ	<LOQ	NO RfD	0.5	0.1	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.1	0.02	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	1.2	0.2	1.0	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.03	<LOQ	<LOQ	NO TDI	0.2	0.04	0.2	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.006	<LOQ	<LOQ	NO TDI
7182003	12	Whole Foods Organic Boneless Skinless Chicken Breast	meat,chicken,groceries,organic,poultry					2024-07-25	2024-07-17	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Chicken		2024-07-18	Original packaging inside Ziploc bag	UPS Overnight	2024-07-19	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	11	11	<10	<5	<1	<100	<10	8.2	<10	<1	<10	<1	<1	1.7	<1	41	<10	<1	<100	4	5	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	41	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	18	<LOQ	16	<LOQ	<LOQ	<LOQ	112	1232	1232	<1120	<560	<112	<11200	<1120	918.4	<1120	<112	<1120	<112	<112	190.4	<112	4592	<1120	<112	<11200	16	24	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	63	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	21	<LOQ	26	<LOQ	<LOQ	<LOQ	NO RfD	0.4	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.09	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.2	0.2	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.03	<LOQ	<LOQ	NO TDI	0.04	0.04	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.007	<LOQ	<LOQ	NO TDI
7182004	12	Whole Foods Organic Boneless Skinless Chicken Breast	meat,chicken,groceries,organic,poultry					2024-07-23	2024-07-17	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Chicken		2024-07-18	Original packaging inside Ziploc bag	UPS Overnight	2024-07-19	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	76.2	14	12	22	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	30	26	<1	<100	43	18	12	86	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	11	65	<LOQ	<LOQ	112	8534.4	1568	1344	2464	<112	<11200	<1120	<560	<1120	<112	<1120	<112	<112	<112	<112	3360	2912	<112	<11200	56	30	37	93	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	18	52	<LOQ	<LOQ	NO RfD	0.6	0.1	0.09	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.03	NO RfD	NO RfD	NO RfD	0.1	0.02	0.02	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.007	NO RfD	NO RfD	1.2	0.2	1.0	0.04	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.02	0.07	<LOQ	NO TDI	0.2	0.04	0.2	0.007	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.005	0.01	<LOQ	NO TDI
7183101	145	Whole Foods Mozzarella String Cheese Low-Moisture Part-Skim	dairy,cheese			S12 08:44		2024-12-14	2024-07-18	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Cheese		2024-07-18	Original packaging inside Ziploc bag	UPS Overnight	2024-07-19	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	13	13	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	54	<10	<1	<100	8	14	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	24	<LOQ	<LOQ	<LOQ	28	364	364	<280	<140	<28	<2800	<280	<140	<280	<28	<280	<28	<28	<28	<28	1512	<280	<28	<2800	5	8	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	7	<LOQ	<LOQ	<LOQ	NO RfD	0.1	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.03	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.05	0.05	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.01	<LOQ	<LOQ	NO TDI	0.01	0.01	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.002	<LOQ	<LOQ	NO TDI
7190101	101	Fiji Natural Artesian Water	water,bottled_water,no_hot_car,plastic				2024-02-02	2026-02-02	2024-07-18	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Bottled water	07190101.jpg	2024-07-23	Original packaging	UPS Overnight	2024-07-24	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	102	17	17	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	<50	<10	<1	<100	59	31	41	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	355	36210	6035	6035	<1775	<355	<35500	<3550	<1775	<3550	<355	<3550	<355	<355	<355	<355	<17750	<3550	<355	<35500	88	73	84	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	2.2	0.4	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.4	0.09	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	5.2	0.9	4.3	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	1.0	0.2	0.9	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
7190102	98	Mountain Valley Spring Water	water,bottled_water,glass				2024-05-20	2027-05-30	2024-07-18	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Bottled water	07190102.jpg	2024-07-23	Original packaging	UPS Overnight	2024-07-24	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	98	13	17	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	<50	<10	<1	<100	56	14	41	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	355	34790	4615	6035	<1775	<355	<35500	<3550	<1775	<3550	<355	<3550	<355	<355	<355	<355	<17750	<3550	<355	<35500	87	64	84	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	1.6	0.4	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.3	0.09	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	5.0	0.7	4.3	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	1.0	0.1	0.9	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
7190201	88	Tylenol Acetaminophen Extra Strength Coated	medications,coated,health,modern,pills,tablet			DCC245		2025-12-01	2024-07-19	CVS, 352 University Ave, Palo Alto, CA 94301		Tablet	07190201.jpg	2024-07-23	Original packaging	UPS Overnight	2024-07-24	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	571	71	100	<5	<1	<100	<10	7.5	41	<1	<10	<1	<5	<5	<5	460	58	<1	<100	90	82	90	<LOQ	<LOQ	<LOQ	<LOQ	36	76	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	78	85	<LOQ	<LOQ	1	571	71	100	<5	<1	<100	<10	7.5	41	<1	<10	<1	<5	<5	<5	460	58	<1	<100	7	4	6	<LOQ	<LOQ	<LOQ	<LOQ	3	15	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	3	4	<LOQ	<LOQ	NO RfD	0.03	0.007	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.0007	NO RfD	NO RfD	NO RfD	0.005	0.001	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.0001	NO RfD	NO RfD	0.08	0.01	0.07	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.003	0.001	<LOQ	NO TDI	0.02	0.002	0.01	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.0007	0.0003	<LOQ	NO TDI
